"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","lifeStage","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","sex","projectId","elevation","elevationAccuracy","organismQuantity","organismQuantityType","habitat","http...rs.tdwg.org.dwc.terms.organismQuantity","county","verbatimCoordinateSystem","type","vernacularName","http...rs.tdwg.org.dwc.terms.organismQuantityType","samplingProtocol","verbatimElevation","institutionID","municipality","preparations","recordNumber","locality","disposition","previousIdentifications","collectionID","occurrenceRemarks","individualCount","continent","higherClassification","georeferencedBy","language","locationRemarks","sampleSizeUnit","sampleSizeValue","http...rs.tdwg.org.dwc.terms.sampleSizeValue","eventID","http...rs.tdwg.org.dwc.terms.sampleSizeUnit","eventRemarks","parentEventID","identificationRemarks","samplingEffort","collectionKey","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","institutionKey","fieldNumber","higherGeography","georeferenceProtocol","organismID","ownerInstitutionCode","startDayOfYear","datasetID","accessRights","dynamicProperties","identificationVerificationStatus","locationAccordingTo","georeferencedDate","nomenclaturalCode","endDayOfYear","georeferenceVerificationStatus","otherCatalogNumbers","identificationQualifier","georeferenceSources","associatedSequences","download"
"Aotus vociferans","1145726687","Aotus vociferans (Spix, 1823)",-4.45563,-78.16123,"gass84,gdativ,osiic,incomis,inmafu","0daed095-478a-4af6-abf5-18acb790fbb2","8edbbde0-055e-11d8-b850-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-08-26T18:00:18.086+00:00","2021-08-26T18:05:02.983+00:00",270,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC","1999-01-27T00:00:00",411,"Amazonas",1978,7,15,"1978-07-15T00:00:00","2021-07-17T15:45:55.408+00:00","2021-08-26T18:05:02.983+00:00","http://arctos.database.museum/guid/MVZ:Mamm:155159","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE","none","none","Peru",NA,"http://arctos.database.museum/guid/MVZ:Mamm:155159?seid=758318",NA,"15 Jul 1978",NA,"vicinity of Huampami [Aguaruna Village] , Rio Cenepa","Mammal specimens","1145726687","http://arctos.database.museum/guid/MVZ:Mamm:155159?seid=758318",NA,"Collector(s): James L. Patton","MVZ:Mamm:155159",NA,"MVZ",NA,"1978-07-15","Museum of Vertebrate Zoology, University of California, Berkeley",NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,"FEMALE",NA,213,0,NA,NA,NA,NA,NA,"deg. min. sec.","PhysicalObject",NA,NA,NA,NA,"MVZ",NA,"skull; skin, study; skeleton; tissue; tissue; tissue sample; tissue sample; tissue sample","7466","vicinity of Huampami (Aguaruna village), Rio Cenepa",NA,"[{\"scientific_name\":\"Aotus vociferans\",\"nature_of_id\":\"unknown\",\"accepted_id_fg\":1,\"made_date\":\"1999-01-27\",\"short_citation\":null,\"publication_id\":null,\"identification_remarks\":\"Former nature_of_id: legacy.\",\"idby\":\"Museum of Vertebrate Zoology, University of California, Berkeley\",\"concept_label\":null}]","28",NA,1,"SOUTH_AMERICA","Animalia, Chordata, Mammalia, Primates, Anthropoidea, Cebidae, Aotinae, Aotus,","Kristina H. Yamamoto","en","Checked by J.L. Patton.",NA,NA,NA,NA,NA,"Former verification status: checked by curator.",NA,"Former nature_of_id: legacy.",NA,NA,NA,"59175240-4500-42b9-9e98-42ae299a5e9b",NA,"South America, Peru, Amazonas","GeoLocate","http://arctos.database.museum/guid/MVZ:Mamm:155159",NA,NA,NA,"http://vertnet.org/resources/norms.html","sex=female","unknown","Kristina H. Yamamoto","2003-01-17 00:00:00","ICZN","196","accepted","collector number=7466, GenBank=AF548396, MVZ frozen tissue collection=FC-4929","A","GeoLocate","http://www.ncbi.nlm.nih.gov/nuccore/AF548396","succeded"
"Aotus vociferans","1145726699","Aotus vociferans (Spix, 1823)",-4.45167,-78.1733,"gass84,gdativ,osiic,incomis,inmafu","0daed095-478a-4af6-abf5-18acb790fbb2","8edbbde0-055e-11d8-b850-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-08-26T18:00:18.086+00:00","2021-08-26T18:05:02.390+00:00",270,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC","1999-01-27T00:00:00",1225,"Amazonas",1978,7,22,"1978-07-22T00:00:00","2021-06-19T09:30:00.006+00:00","2021-08-26T18:05:02.390+00:00","http://arctos.database.museum/guid/MVZ:Mamm:155160","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE","none","none","Peru",NA,"http://arctos.database.museum/guid/MVZ:Mamm:155160?seid=927953",NA,"22 Jul 1978",NA,"Headwaters of Rio Kagka [Of Rio Cenepa]","Mammal specimens","1145726699","http://arctos.database.museum/guid/MVZ:Mamm:155160?seid=927953",NA,"Collector(s): James L. Patton","MVZ:Mamm:155160",NA,"MVZ",NA,"1978-07-22","Museum of Vertebrate Zoology, University of California, Berkeley",NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,"MALE",NA,792,0,NA,NA,NA,NA,NA,"deg. min. sec.","PhysicalObject",NA,NA,NA,NA,"MVZ",NA,"skull","7501","headwaters of Rio Kagka [of Rio Cenepa]",NA,"[{\"scientific_name\":\"Aotus vociferans\",\"nature_of_id\":\"unknown\",\"accepted_id_fg\":1,\"made_date\":\"1999-01-27\",\"short_citation\":null,\"publication_id\":null,\"identification_remarks\":\"Former nature_of_id: legacy.\",\"idby\":\"Museum of Vertebrate Zoology, University of California, Berkeley\",\"concept_label\":null}]","28",NA,1,"SOUTH_AMERICA","Animalia, Chordata, Mammalia, Primates, Anthropoidea, Cebidae, Aotinae, Aotus,","Museum of Vertebrate Zoology, University of California, Berkeley","en","Checked by J.L. Patton.",NA,NA,NA,NA,NA,"Former verification status: checked by curator.",NA,"Former nature_of_id: legacy.",NA,NA,NA,"59175240-4500-42b9-9e98-42ae299a5e9b",NA,"South America, Peru, Amazonas","GeoLocate","http://arctos.database.museum/guid/MVZ:Mamm:155160",NA,NA,NA,"http://vertnet.org/resources/norms.html","sex=male","unknown","Museum of Vertebrate Zoology, University of California, Berkeley","1999-01-27 00:00:00","ICZN","203","accepted","collector number=7501","A","GeoLocate",NA,"succeded"
"Aotus vociferans","1145726719","Aotus vociferans (Spix, 1823)",-4.45167,-78.1733,"gass84,gdativ,osiic,incomis,inmafu","0daed095-478a-4af6-abf5-18acb790fbb2","8edbbde0-055e-11d8-b850-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-08-26T18:00:18.086+00:00","2021-08-26T18:05:08.555+00:00",270,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC","1999-01-27T00:00:00",1225,"Amazonas",1978,7,22,"1978-07-22T00:00:00","2021-06-19T09:30:00.006+00:00","2021-08-26T18:05:08.555+00:00","http://arctos.database.museum/guid/MVZ:Mamm:155161","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE","none","none","Peru",NA,"http://arctos.database.museum/guid/MVZ:Mamm:155161?seid=1845145",NA,"22 Jul 1978",NA,"Headwaters of Rio Kagka [Of Rio Cenepa]","Mammal specimens","1145726719","http://arctos.database.museum/guid/MVZ:Mamm:155161?seid=1845145",NA,"Collector(s): James L. Patton","MVZ:Mamm:155161",NA,"MVZ",NA,"1978-07-22","Museum of Vertebrate Zoology, University of California, Berkeley",NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,"FEMALE",NA,792,0,NA,NA,NA,NA,NA,"deg. min. sec.","PhysicalObject",NA,NA,NA,NA,"MVZ",NA,"skull","7502","headwaters of Rio Kagka [of Rio Cenepa]",NA,"[{\"scientific_name\":\"Aotus vociferans\",\"nature_of_id\":\"unknown\",\"accepted_id_fg\":1,\"made_date\":\"1999-01-27\",\"short_citation\":null,\"publication_id\":null,\"identification_remarks\":\"Former nature_of_id: legacy.\",\"idby\":\"Museum of Vertebrate Zoology, University of California, Berkeley\",\"concept_label\":null}]","28",NA,1,"SOUTH_AMERICA","Animalia, Chordata, Mammalia, Primates, Anthropoidea, Cebidae, Aotinae, Aotus,","Museum of Vertebrate Zoology, University of California, Berkeley","en","Checked by J.L. Patton.",NA,NA,NA,NA,NA,"Former verification status: checked by curator.",NA,"Former nature_of_id: legacy.",NA,NA,NA,"59175240-4500-42b9-9e98-42ae299a5e9b",NA,"South America, Peru, Amazonas","GeoLocate","http://arctos.database.museum/guid/MVZ:Mamm:155161",NA,NA,NA,"http://vertnet.org/resources/norms.html","sex=female","unknown","Museum of Vertebrate Zoology, University of California, Berkeley","1999-01-27 00:00:00","ICZN","203","accepted","collector number=7502","A","GeoLocate",NA,"succeded"
"Aotus vociferans","1145724778","Aotus vociferans (Spix, 1823)",-4.45563,-78.16123,"gass84,gdativ,osiic,incomis,inmafu","0daed095-478a-4af6-abf5-18acb790fbb2","8edbbde0-055e-11d8-b850-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-08-26T18:00:18.086+00:00","2021-08-26T18:05:06.492+00:00",270,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC","1999-01-27T00:00:00",411,"Amazonas",1977,8,20,"1977-08-20T00:00:00","2021-07-17T15:45:55.404+00:00","2021-08-26T18:05:06.492+00:00","http://arctos.database.museum/guid/MVZ:Mamm:153465","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE","none","none","Peru",NA,"http://arctos.database.museum/guid/MVZ:Mamm:153465?seid=1460731",NA,"20 Aug 1977",NA,"vicinity of Huampami [Aguaruna Village] , Rio Cenepa","Mammal specimens","1145724778","http://arctos.database.museum/guid/MVZ:Mamm:153465?seid=1460731",NA,"Collector(s): James L. Patton","MVZ:Mamm:153465",NA,"MVZ",NA,"1977-08-20","Museum of Vertebrate Zoology, University of California, Berkeley",NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,"MALE",NA,213,0,NA,NA,NA,NA,NA,"deg. min. sec.","PhysicalObject",NA,NA,NA,NA,"MVZ",NA,"skull; skin, study; tissue; tissue; tissue; tissue sample","7244","vicinity of Huampami (Aguaruna village), Rio Cenepa",NA,"[{\"scientific_name\":\"Aotus vociferans\",\"nature_of_id\":\"unknown\",\"accepted_id_fg\":1,\"made_date\":\"1999-01-27\",\"short_citation\":null,\"publication_id\":null,\"identification_remarks\":\"Former nature_of_id: legacy.\",\"idby\":\"Museum of Vertebrate Zoology, University of California, Berkeley\",\"concept_label\":null}]","28",NA,1,"SOUTH_AMERICA","Animalia, Chordata, Mammalia, Primates, Anthropoidea, Cebidae, Aotinae, Aotus,","Kristina H. Yamamoto","en","Checked by J.L. Patton.",NA,NA,NA,NA,NA,"Former verification status: checked by curator.",NA,"Former nature_of_id: legacy.",NA,NA,NA,"59175240-4500-42b9-9e98-42ae299a5e9b",NA,"South America, Peru, Amazonas","GeoLocate","http://arctos.database.museum/guid/MVZ:Mamm:153465",NA,NA,NA,"http://vertnet.org/resources/norms.html","sex=male","unknown","Kristina H. Yamamoto","2003-01-17 00:00:00","ICZN","232","accepted","collector number=7244, MVZ frozen tissue collection=FC-4904","A","GeoLocate",NA,"succeded"
"Aotus vociferans","1145724810","Aotus vociferans (Spix, 1823)",-4.41667,-78.175,"gass84,gdativ,osiic,incomis,inmafu","0daed095-478a-4af6-abf5-18acb790fbb2","8edbbde0-055e-11d8-b850-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-08-26T18:00:18.086+00:00","2021-08-26T18:05:15.025+00:00",270,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC","1999-01-27T00:00:00",9611,"Amazonas",1977,8,1,"1977-08-01T00:00:00","2021-06-04T16:00:00.006+00:00","2021-08-26T18:05:15.025+00:00","http://arctos.database.museum/guid/MVZ:Mamm:153464","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE","none","none","Peru",NA,"http://arctos.database.museum/guid/MVZ:Mamm:153464?seid=570585",NA,"August 1977",NA,"Pagaat [Aguaruna Village] , Rio Cenepa","Mammal specimens","1145724810","http://arctos.database.museum/guid/MVZ:Mamm:153464?seid=570585",NA,"Collector(s): unknown; James L. Patton","MVZ:Mamm:153464",NA,"MVZ",NA,"1977-08-01/1977-08-31","Museum of Vertebrate Zoology, University of California, Berkeley",NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,NA,NA,213,0,NA,NA,NA,NA,NA,"decimal degrees","PhysicalObject",NA,NA,NA,NA,"MVZ",NA,"skin, study","7176","Pagaat (Aguaruna village), Rio Cenepa",NA,"[{\"scientific_name\":\"Aotus vociferans\",\"nature_of_id\":\"unknown\",\"accepted_id_fg\":1,\"made_date\":\"1999-01-27\",\"short_citation\":null,\"publication_id\":null,\"identification_remarks\":\"Former nature_of_id: legacy.\",\"idby\":\"Museum of Vertebrate Zoology, University of California, Berkeley\",\"concept_label\":null}]","28",NA,1,"SOUTH_AMERICA","Animalia, Chordata, Mammalia, Primates, Anthropoidea, Cebidae, Aotinae, Aotus,","Kristina H. Yamamoto","en",NA,NA,NA,NA,NA,NA,NA,NA,"Former nature_of_id: legacy.",NA,NA,NA,"59175240-4500-42b9-9e98-42ae299a5e9b",NA,"South America, Peru, Amazonas","MaNIS georeferencing guidelines","http://arctos.database.museum/guid/MVZ:Mamm:153464",NA,NA,NA,"http://vertnet.org/resources/norms.html","sex=unknown;verbatim collector=some Aguarunas","unknown","Kristina H. Yamamoto","2003-11-18 00:00:00","ICZN",NA,"unverified","collector number=7176","A","World Aeronautical Charts 1965 Brazil, Colombia, Ecuador, Peru 1:1 million, and Instituto Geografico Militar Republica del Peru 1973 1:1 million",NA,"succeded"
"Aotus vociferans","1145724814","Aotus vociferans (Spix, 1823)",-4.41667,-78.175,"gass84,gdativ,osiic,incomis,inmafu","0daed095-478a-4af6-abf5-18acb790fbb2","8edbbde0-055e-11d8-b850-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-08-26T18:00:18.086+00:00","2021-08-26T18:05:19.264+00:00",270,"2053a639-84c3-4be5-b8bc-96b6d88a976c","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC","1999-01-27T00:00:00",9611,"Amazonas",1977,8,1,"1977-08-01T00:00:00","2021-06-04T16:00:00.006+00:00","2021-08-26T18:05:19.264+00:00","http://arctos.database.museum/guid/MVZ:Mamm:153463","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE","none","none","Peru",NA,"http://arctos.database.museum/guid/MVZ:Mamm:153463?seid=1470864",NA,"August 1977",NA,"Pagaat [Aguaruna Village] , Rio Cenepa","Mammal specimens","1145724814","http://arctos.database.museum/guid/MVZ:Mamm:153463?seid=1470864",NA,"Collector(s): unknown; James L. Patton","MVZ:Mamm:153463",NA,"MVZ",NA,"1977-08-01/1977-08-31","Museum of Vertebrate Zoology, University of California, Berkeley",NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,NA,NA,213,0,NA,NA,NA,NA,NA,"decimal degrees","PhysicalObject",NA,NA,NA,NA,"MVZ",NA,"skull; skin, study","7175","Pagaat (Aguaruna village), Rio Cenepa",NA,"[{\"scientific_name\":\"Aotus vociferans\",\"nature_of_id\":\"unknown\",\"accepted_id_fg\":1,\"made_date\":\"1999-01-27\",\"short_citation\":null,\"publication_id\":null,\"identification_remarks\":\"Former nature_of_id: legacy.\",\"idby\":\"Museum of Vertebrate Zoology, University of California, Berkeley\",\"concept_label\":null}]","28",NA,1,"SOUTH_AMERICA","Animalia, Chordata, Mammalia, Primates, Anthropoidea, Cebidae, Aotinae, Aotus,","Kristina H. Yamamoto","en",NA,NA,NA,NA,NA,NA,NA,NA,"Former nature_of_id: legacy.",NA,NA,NA,"59175240-4500-42b9-9e98-42ae299a5e9b",NA,"South America, Peru, Amazonas","MaNIS georeferencing guidelines","http://arctos.database.museum/guid/MVZ:Mamm:153463",NA,NA,NA,"http://vertnet.org/resources/norms.html","sex=unknown;verbatim collector=some Aguarunas","unknown","Kristina H. Yamamoto","2003-11-18 00:00:00","ICZN",NA,"unverified","collector number=7175","A","World Aeronautical Charts 1965 Brazil, Colombia, Ecuador, Peru 1:1 million, and Instituto Geografico Militar Republica del Peru 1973 1:1 million",NA,"succeded"
"Aotus vociferans","686466397","Aotus vociferans (Spix, 1823)",0.084,-76.989,"gass84,gdativ,colmafu","1d04e739-98a9-4e16-9970-8f8f3bf9e9e3","b554c320-0560-11d8-b851-b8a03c50a862","c7b49e46-602a-4172-98d2-6b027c6b049f","US","DWC_ARCHIVE","2021-09-01T20:23:36.073+00:00","2021-09-01T20:27:50.727+00:00",260,"b554c320-0560-11d8-b851-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC",NA,NA,"Sucumbios",1968,8,15,"1968-08-15T00:00:00","2010-01-15T11:19:09.000+00:00","2021-09-01T20:27:50.727+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador",NA,"95cb2b06-1ed8-11e3-bfac-90b11c41863e",NA,NA,"University of Kansas Biodiversity Institute Mammalogy Collection",NA,"KUM","686466397","95cb2b06-1ed8-11e3-bfac-90b11c41863e",NA,"EDWARDS S R","139191",NA,"KU",NA,NA,NA,NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,"MALE",NA,NA,NA,NA,NA,NA,NA,NA,"decimal degrees","PhysicalObject",NA,NA,NA,NA,"http://grbio.org/cool/iakn-125z",NA,"Skin Complete;  Skeleton Complete;  Skull Complete",NA,"SANTA CECILIA",NA,NA,NA,NA,NA,"SOUTH_AMERICA",NA,"Mia Hwang (TTU)","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37698cd9-5f58-4eaf-a90e-f2fc871b832d","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","49fb6451-91b7-4af2-8cd3-354539a77589",NA,NA,NA,NA,NA,NA,NA,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms",NA,NA,NA,"2002-05-30",NA,NA,NA,NA,NA,"not recorded",NA,"succeded"
"Aotus vociferans","665719076","Aotus vociferans (Spix, 1823)",2.1,-72.23333,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:12.673+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC",NA,NA,"Guaviare",1957,2,10,"1957-02-10T00:00:00",NA,"2021-03-30T10:22:12.673+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","The Field Museum of Natural History","5d765435-1bec-41e3-8e99-315ec3346c14",NA,NA,NA,NA,"Mammals","665719076","5d765435-1bec-41e3-8e99-315ec3346c14",NA,"F. Medem","88249",NA,"FMNH",NA,NA,NA,NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,"FEMALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,"FMNH",NA,"skin,skull","14","Upper Cano Grande",NA,NA,"Mammals",NA,NA,"SOUTH_AMERICA","Animalia Chordata Mammalia Primates Aotidae",NA,"en","decimal degrees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","e71f36f1-e271-4720-a604-3c5a1418e7aa","108279","South America, Colombia, Guaviare, Neotropics: Upper Cano Grande","MaNIS georeferencing guidelines","2587120","FMNH","10","mammals-24-sep-2020","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus vociferans","665881936","Aotus vociferans (Spix, 1823)",-3.75,-73.199997,"gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:12.660+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC",NA,NA,"Loreto",1956,8,29,"1956-08-29T00:00:00",NA,"2021-03-30T10:22:12.660+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE","none","none","Peru","The Field Museum of Natural History","5f875c69-cda1-4e94-95b3-4cedc3f6c43b",NA,NA,NA,NA,"Mammals","665881936","5f875c69-cda1-4e94-95b3-4cedc3f6c43b",NA,"C. Kalinowski","86966",NA,"FMNH",NA,NA,NA,NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,"MALE",NA,NA,NA,NA,NA,NA,NA,"Maynas",NA,"PhysicalObject",NA,NA,NA,NA,"FMNH",NA,"skin,skull","CK-1835","Iquitos, Pampa Chica",NA,NA,"Mammals",NA,NA,"SOUTH_AMERICA","Animalia Chordata Mammalia Primates Aotidae",NA,"en","decimal degrees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","e71f36f1-e271-4720-a604-3c5a1418e7aa","2563","South America, Peru, Loreto, Maynas, Neotropics: Iquitos, Pampa Chica","not recorded","2585837","FMNH","29","mammals-24-sep-2020","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus vociferans","665881937","Aotus vociferans (Spix, 1823)",-3.75,-73.199997,"gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:17.392+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5219597,1,44,359,798,3239574,2436667,5219597,5219597,"Aotus vociferans (Spix, 1823)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus vociferans","Aotus","vociferans","SPECIES","ACCEPTED","LC",NA,NA,"Loreto",1956,8,29,"1956-08-29T00:00:00",NA,"2021-03-30T10:22:17.392+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE","none","none","Peru","The Field Museum of Natural History","8a2825fc-fa57-4fcb-8cc7-54c592b7cd29",NA,NA,NA,NA,"Mammals","665881937","8a2825fc-fa57-4fcb-8cc7-54c592b7cd29",NA,"C. Kalinowski","86967",NA,"FMNH",NA,NA,NA,NA,"Aotus vociferans (Spix, 1823)",NA,NA,NA,NA,NA,"MALE",NA,NA,NA,NA,NA,NA,NA,"Maynas",NA,"PhysicalObject",NA,NA,NA,NA,"FMNH",NA,"skin,skull","CK-1836","Iquitos, Pampa Chica",NA,NA,"Mammals",NA,NA,"SOUTH_AMERICA","Animalia Chordata Mammalia Primates Aotidae",NA,"en","decimal degrees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","e71f36f1-e271-4720-a604-3c5a1418e7aa","2564","South America, Peru, Loreto, Maynas, Neotropics: Iquitos, Pampa Chica","not recorded","2585838","FMNH","29","mammals-24-sep-2020","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
